1263;Renew Life;Renew Life;Resurrect target touched dead target  party member with 50% Health and 5..20% Energy. That party member and all allies within earshot are healed for 55..130 Health.;3;13;22;3;0;15;4;5;0;0;0;0;0;0;0;
289;Vital Blessing;Vital Blessing;While you maintain this enchantment, target ally has +40..200 maximum Health.;1;15;23;3;-1;10;.75;2;0;0;0;0;0;0;0;
241;Life Bond;Life Bond;While you maintain this enchantment, whenever target other ally takes damage from an attack, half the damage is redirected to you. The damage you receive this way is reduced by 3..30.;0;15;23;3;-1;10;2;0;0;0;0;0;0;0;0;
244;Life Attunement;Life Attunement;While you maintain this enchantment, target ally deals 30% less damage with attacks, but gains 14..50% more Health when healed.;1;15;23;3;-1;10;2;0;0;0;0;0;0;0;0;
1123;Life Sheath;Life Sheath;Remove 0..2 condition[s] from target ally. For 8 seconds, the next time that ally would take damage or life steal, that ally gains that amount of Health instead (maximum 20..100).;2;15;23;3;0;5;.25;2;0;0;1;0;0;0;0;
270;Life Barrier;Life Barrier;While you maintain this enchantment, damage dealt to target other ally is reduced by 20..50%. If your Health is below 50% when that ally takes damage, Life Barrier ends.;1;15;23;3;-1;15;2;5;0;0;1;0;0;0;0;
277;Mend Ailment;Mend Ailment;Remove one condition (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, or Deep Wound) from target ally. For each remaining Condition, that ally is healed for 5..70 Health.;0;15;22;3;0;5;.75;5;0;0;0;0;0;0;0;
1397;Light of Deliverance;Light of Deliverance;All party members are healed for 5..70 Health.;3;13;22;3;0;5;1;6;0;0;1;0;0;0;0;
304;Light of Dwayna;Light of Dwayna;Resurrect all dead party members in the area. They are returned to life with 25% Health and zero Energy.;1;-1;22;3;0;25;4;20;0;0;0;0;0;0;0;
1686;Glimmer of Light;Glimmer of Light;Heal target ally for 10..115 Health.;3;13;22;3;0;5;.25;1;0;0;1;0;0;0;0;
943;Extinguish;Extinguish;Remove one condition from each party member. Party members relieved of Burning are healed for 10..100 Health.;2;15;22;3;0;15;1;12;0;0;0;0;0;0;0;
2065;Spotless Soul;Spotless Soul;For 1..15 seconds, target other ally loses a condition every 3 seconds.;4;13;23;3;0;5;.25;12;0;0;0;0;0;0;0;
2064;Spotless Mind;Spotless Mind;For 1..15 seconds, target other ally loses a hex every 5 seconds.;4;13;23;3;0;5;.25;12;0;0;0;0;0;0;0;
298;Martyr;Martyr;Transfer all conditions and their remaining durations from your allies to you.;0;-1;22;3;0;5;1;10;0;0;1;0;0;0;0;
1683;Pensive Guardian;Pensive Guardian;For 5..11 seconds, target ally has a 50% chance to block attacks from enchanted foes.;3;15;23;3;0;5;1;5;0;0;0;0;0;0;0;
264;Pacifism;Pacifism;For 8..20 seconds, target foe cannot attack. This effect ends if the target takes damage.;1;15;24;3;0;10;2;30;0;0;0;0;0;0;0;
240;Smite;Smite;This attack deals 10..55 Holy damage. If attacking, your target takes an additional 10..35 Holy damage.;1;14;22;3;0;10;1;10;0;0;0;0;0;0;0;
315;Vengeance;Vengeance;Bring target dead party member back to life at full Health and full Energy. For 30 seconds, that party member deals 25% more damage. When this enchantment ends, target party member dies. Deaths while under the effects of this enchantment do not incur a death penalty.;1;-1;23;3;0;10;4;30;0;0;0;0;0;0;0;
2007;Purifying Veil;Purifying Veil;While you maintain this enchantment, conditions expire 5..50% faster on target ally. When this enchantment ends, one condition is removed from that ally.;4;15;23;3;-1;5;1;6;0;0;0;0;0;0;0;
1399;Shield of Absorption;Shield of Absorption;For 3..7 seconds, damage received by target ally is reduced by 5 each time that ally is hit while under the effects of this enchantment.;3;15;23;3;0;5;1;10;0;0;0;0;0;0;0;
261;Shield of Regeneration;Shield of Regeneration;For 5..13 seconds, target ally gains +3..10 Health regeneration and 40 armor.;0;15;23;3;0;15;.25;8;0;0;1;0;0;0;0;
262;Shield of Judgment;Shield of Judgment;For 8..20 seconds, anyone striking target ally with an attack is knocked down and suffers 5..50 holy damage.;1;14;23;3;0;15;1;45;0;0;1;0;0;0;0;
885;Shield Guardian;Shield Guardian;For 1..4 seconds, all party members in earshot have a 75% chance to block incoming attacks. If an attack is blocked, all allies in earshot are healed for 10..40 and Shield Guardian ends.;2;15;23;3;0;5;1.5;20;0;0;0;0;0;0;0;
245;Protective Spirit;Protective Spirit;For 5..23 seconds, target ally cannot lose more than 10% max Health due to damage from a single attack or spell.;0;15;23;3;0;10;.25;5;0;0;0;0;0;0;0;
269;Mark of Protection;Mark of Protection;For 10 seconds, whenever target ally would take damage, that ally is healed for that amount instead, maximum 6..60. All your Protection Prayers are disabled for 5 seconds.;1;15;23;3;0;10;1;45;0;0;1;0;0;0;0;
299;Shielding Hands;Shielding Hands;For 8 seconds, damage and life steal received by target ally is reduced by 3..18. When Shielding Hands ends, that ally is healed for 5..50 Health.;0;15;23;3;0;5;.25;15;0;0;0;0;0;0;0;
1393;Healer's Boon;Healer's Boon;For 10..55 seconds.  Healing Prayers spells cast 50% faster and heal for 50% more Health.;3;16;23;3;0;5;.25;10;0;0;1;0;0;0;0;
2005;Smiter's Boon;Smiter's Boon;For 30 seconds, your Smiting Prayers have double the Divine Favor bonus.;4;16;23;3;0;5;.25;10;0;0;0;0;0;0;0;
1690;Signet of Removal;Signet of Removal;If target ally is under the effects of an enchantment, that ally loses one hex and one condition.;3;-1;21;3;0;0;1;5;0;0;1;0;0;0;0;
293;Signet of Devotion;Signet of Devotion;Heal target ally for 14..100 Health.;0;16;21;3;0;0;2;5;0;0;0;0;0;0;0;
295;Purge Signet;Purge Signet;Remove all hexes and conditions from target ally. You lose 10 Energy for each hex and each condition removed.;0;-1;21;3;0;0;2;20;0;0;0;0;0;0;0;
887;Signet of Rejuvenation;Signet of Rejuvenation;Heal target ally for 15..75. If target ally is casting a spell or attacking, that ally is healed for an additional 15..75 Health.;2;13;21;3;0;0;1;8;0;0;0;0;0;0;0;
1269;Signet of Rage;Signet of Rage;Target foe takes 5..50 holy damage and +5..10 holy damage for each adrenaline skill that foe has.;2;14;21;3;0;0;1;20;0;0;0;0;0;0;0;
296;Bane Signet;Bane Signet;Target foe takes 26..56 holy damage. If target foe was attacking, that foe is knocked down.;0;14;21;3;0;0;1;20;0;0;0;0;0;0;0;
847;Boon Signet;Boon Signet;Heal target ally for 20..80 Health. Your next Healing or Protection Prayer  spell that targets an ally heals for an additional 20..80 Health.;2;16;21;3;0;0;1;8;0;0;1;0;0;0;0;
294;Signet of Judgment;Signet of Judgment;Target foe is knocked down. That foe and all adjacent foes take 15..75 holy damage.;0;14;21;3;0;0;1;20;0;0;1;0;0;0;0;
1689;Signet of Mystic Wrath;Signet of Mystic Wrath;Target foe takes 5..35 holy damage for each enchantment on you (maximum 100 holy damage).;3;14;21;3;0;0;2;20;0;0;0;0;0;0;0;
1130;Spear of Light;Spear of Light;Spear of Light flies toward target foe and deals 26..56 holy damage if it hits. Spear of Light deals +15..60 damage if it hits an attacking foe.;2;14;22;3;0;5;1;15;0;0;0;0;0;0;0;
1131;Stonesoul Strike;Stonesoul Strike;Touched target foe takes 10..55 holy damage. If knocked down, your target takes an additional 10..55 holy damage.;2;14;1;3;0;5;.75;8;0;0;0;0;0;0;0;
830;Ray of Judgment;Ray of Judgment;Invoke a Ray of Judgment at target foe's location. For 5 seconds, target foe and all foes adjacent to this location take 5..45 holy damage each second and begin Burning for 1..3 second[s].;2;14;22;3;0;10;2;20;0;0;1;0;0;0;0;
243;Strength of Honor;Strength of Honor;While you maintain this enchantment, target ally deals 5..25 more damage in melee.;0;14;23;3;-1;10;2;15;0;0;0;0;0;0;0;
247;Symbol of Wrath;Symbol of Wrath;For 5 seconds, foes adjacent to the location in which the spell was cast take 8..32 holy damage each second.;1;14;22;3;0;5;2;30;0;0;0;0;0;0;0;
1396;Words of Comfort;Words of Comfort;Target ally is healed for 15..60 Health and an additional 15..45 Health if that ally is suffering from a condition.;3;13;22;3;0;5;1;4;0;0;0;0;0;0;0;
1400;Reversal of Damage;Reversal of Damage;For 8 seconds, the next time target ally would take damage, the foe dealing the damage takes that damage instead (maximum 5..75).;3;14;23;3;0;5;.25;3;0;0;0;0;0;0;0;
307;Reversal of Fortune;Reversal of Fortune;For 8 seconds, the next time target ally would take damage or life steal, that ally gains that amount of Health instead, maximum 15..80.;0;15;23;3;0;5;.25;2;0;0;0;0;0;0;0;
268;Unyielding Aura;Unyielding Aura;While you maintain this enchantment, your Monk spells heal for +15..60% more Health. When this enchantment ends one random other party member is resurrected with full Health and Energy and teleported to your location.;1;16;23;3;-1;5;.25;10;0;0;1;0;0;0;0;
1391;Supportive Spirit;Supportive Spirit;For 5..23 seconds, whenever target ally takes damage while knocked down, that ally is healed for 5..35 Health.;3;13;23;3;0;10;.75;8;0;0;0;0;0;0;0;
252;Banish;Banish;Target foe takes 20..56 holy damage. This spell does double damage to summoned creatures.;0;14;22;3;0;5;1;10;0;0;0;0;0;0;0;
248;Retribution;Retribution;While you maintain this enchantment, whenever target ally takes attack damage, this spell deals 33% of the damage back to the source (maximum 5..20 damage).;0;14;23;3;-1;10;2;0;0;0;0;0;0;0;0;
301;Remove Hex;Remove Hex;Remove a hex from target ally.;0;-1;22;3;0;5;1;8;0;0;0;0;0;0;0;
2003;Cure Hex;Cure Hex;Remove one Hex from target ally. If a Hex was removed, that ally is healed for 30..120 Health.;4;13;22;3;0;5;1;12;0;0;0;0;0;0;0;
848;Reverse Hex;Reverse Hex;Remove one hex from target ally. If a hex was removed in this way, for 5..10 seconds, the next time target ally would take damage, that damage is reduced by 5..50.;2;15;23;3;0;10;.25;10;0;0;0;0;0;0;0;
302;Smite Hex;Smite Hex;Remove a hex from target ally. If a hex is removed, foes in the area suffer 10..85 holy damage.;0;14;22;3;0;5;1;12;0;0;0;0;0;0;0;
1692;Divert Hexes;Divert Hexes;Remove up to 1..3 hex[es] from target ally. For each hex removed in this way, that ally loses one condition and gains 15..75 Health.;3;15;22;3;0;10;1;5;0;0;1;0;0;0;0;
303;Convert Hexes;Convert Hexes;Remove all hexes from target other ally. For 8..20 seconds, that ally gains +10 armor for each Necromancer hex that was removed.;0;15;22;3;0;15;1;12;0;0;0;0;0;0;0;
942;Withdraw Hexes;Withdraw Hexes;Remove all hexes from target ally and all adjacent allies. This spell takes an additional 20..5 seconds to recharge for each hex removed in this way.;2;16;22;3;0;15;1;5;0;0;1;0;0;0;0;
991;Deny Hexes;Deny Hexes;Remove one hex from target ally and one additional hex for each recharging Divine Favor skill you have.;2;16;22;3;0;5;1;12;0;0;0;0;0;0;0;
1394;Healer's Covenant;Healer's Covenant;While you maintain this enchantment, your Healing Prayers spells heal for 25% less Health, but cost -1..3 Energy.;3;13;23;3;-1;5;.25;5;0;0;1;0;0;0;0;
960;Release Enchantments;Release Enchantments;Lose all enchantments. Each party member is healed for 5..35 Health for each Monk enchantment lost.;2;16;22;3;0;5;1;5;0;0;0;0;0;0;0;
1392;Watchful Healing;Watchful Healing;For 10 seconds, target ally gains +1..4 Health regeneration. If this skill ends prematurely, that ally gains 30..120 Health.;3;16;23;3;0;5;1;10;0;0;0;0;0;0;0;
255;Watchful Spirit;Watchful Spirit;While you maintain this enchantment, target ally gains +2 Health regeneration. That ally is healed for 30..180 Health when Watchful Spirit ends.;1;16;23;3;-1;15;1;5;0;0;0;0;0;0;0;
305;Resurrect;Resurrect;Resurrect target party member. Target party member is returned to life with 25% Health and zero Energy.;0;-1;22;3;0;10;5;8;0;0;0;0;0;0;0;
306;Rebirth;Rebirth;Resurrect target party member. Target party member is returned to life with 25% Health and zero Energy, and is teleported to your current location. All of target's skills are disabled for 10..3 seconds. This spell consumes all of your remaining Energy.;0;15;22;3;0;10;5;0;0;0;0;0;0;0;0;
282;Word of Healing;Word of Healing;Heal target ally for 5..100 Health. Heal for an additional 30..115 Health if that ally is below 50% Health.;0;13;22;3;0;5;.75;3;0;0;1;0;0;0;0;
1129;Word of Censure;Word of Censure;Target foe takes 15..75 holy damage. If your target was below 33% Health, Word of Censure takes 20 additional seconds to recharge.;2;14;22;3;0;10;1;2;0;0;1;0;0;0;0;
258;Guardian;Guardian;For 2..7 seconds, target ally has a 50% chance to block attacks.;0;15;23;3;0;5;1;4;0;0;0;0;0;0;0;
273;Spell Breaker;Spell Breaker;For 5..17 seconds, target ally cannot be the target of enemy spells.;0;16;23;3;0;15;1;45;0;0;1;0;0;0;0;
957;Spell Shield;Spell Shield;For 5..20 seconds, while you are casting spells, foes cannot target you with spells. When Spell Shield ends, all your skills are disabled for 10..5 seconds.;2;16;23;3;0;10;2;30;0;0;0;0;0;0;0;
1691;Dismiss Condition;Dismiss Condition;Remove one condition from target ally. If that ally is under the effects of an enchantment, that ally is healed for 15..75 Health.;3;15;22;3;0;5;.75;3;0;0;0;0;0;0;0;
275;Mend Condition;Mend Condition;Remove one condition (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, or Deep Wound) from target other ally. If a condition is removed, that ally is healed for 5..70 Health.;1;15;22;3;0;5;.75;2;0;0;0;0;0;0;0;
276;Restore Condition;Restore Condition;Remove all conditions (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, and Deep Wound) from target other ally. For each condition removed, that ally is healed for 10..70 Health.;1;15;22;3;0;5;.75;2;0;0;1;0;0;0;0;
2004;Smite Condition;Smite Condition;Remove one condition from target ally. If a condition was removed, foes in the area take 10..60 holy damage.;4;14;22;3;0;5;1;7;0;0;0;0;0;0;0;
311;Draw Conditions;Draw Conditions;All negative conditions are transferred from target other ally to yourself. For each condition acquired, you gain 6..26 Health.;0;15;22;3;0;5;.25;4;0;0;0;0;0;0;0;
278;Purge Conditions;Purge Conditions;Remove all conditions (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, and Deep Wound) from target ally.;0;-1;22;3;0;5;.25;20;0;0;0;0;0;0;0;
959;Ethereal Light;Ethereal Light;Target ally is healed for 25..100. This spell is easily interrupted.;2;13;22;3;0;5;1;5;0;0;0;0;0;0;0;
1591;"Make Haste!";"Make Haste!";For 5..20 seconds, target other ally moves 33% faster.  This skill ends if that ally successfully hits with an attack.;3;38;20;9;0;5;0;10;0;0;0;0;0;0;0;
1780;"Can't Touch This!";"Can't Touch This!";For 20 seconds, the next 1..5 touch skill[s] used against allies within earshot fail[s].;3;38;20;9;0;5;0;20;0;0;0;0;0;0;0;
1782;"The Power Is Yours!";"The Power Is Yours!";For 3 seconds, all allies within earshot gain 0..1 Energy regeneration.;3;39;20;9;0;0;0;0;4;0;1;0;0;0;0;
1598;"Never Surrender!";"Never Surrender!";For 15 seconds, all party members within earshot and below 75% Health gain +1..5 Health regeneration.;3;38;20;9;0;5;0;15;0;0;0;0;0;0;0;
1781;"Find Their Weakness!";"Find Their Weakness!";For 5..20 seconds, the next time target ally attacks, that ally deals +5..50 damage and inflicts a Deep Wound for 5..20 seconds.;3;38;20;9;0;10;0;15;0;0;0;0;0;0;0;
1593;"Never Give Up!";"Never Give Up!";All allies within earshot and below 75% Health gain 1..10 Energy.;3;38;20;9;0;5;0;15;0;0;0;0;0;0;0;
1590;"Lead the Way!";"Lead the Way!";Target ally moves 25% faster for 1..5 seconds for each ally within earshot (maximum of 20 seconds).;3;40;20;9;0;10;0;8;0;0;0;0;0;0;0;
1589;"Stand Your Ground!";"Stand Your Ground!";For 5..20 seconds, all party members within earshot receive +24 armor when not moving.;3;38;20;9;0;10;0;20;0;0;0;0;0;0;0;
1594;"Help Me!";"Help Me!";You gain 15..90 Health. For 1..10 seconds, other allies' spells targeting you cast 50% faster.;3;38;20;9;0;5;0;10;0;0;0;0;0;0;0;
1779;"Make Your Time!";"Make Your Time!";You gain 1 strike of adrenaline for each party member within earshot (maximum 1..5 adrenaline).;3;40;20;9;0;10;0;30;0;0;0;0;0;0;0;
1596;"Incoming!";"Incoming!";For 4..10 seconds, all allies within earshot move 33% faster, and gain 5..15 Health while moving.;3;38;20;9;0;5;0;20;0;0;1;0;0;0;0;
1572;"Brace Yourself!";"Brace Yourself!";For 5..15 seconds, the next time target other ally would be knocked down, all nearby foes take 15..75 damage instead.;3;38;20;9;0;5;0;4;0;0;0;0;0;0;0;
1597;"They're on Fire!";"They're on Fire!";For 10 seconds, party members within earshot take 5..35% less damage from foes suffering from Burning.;3;40;20;9;0;10;0;10;0;0;0;0;0;0;0;
1592;"We Shall Return!";"We Shall Return!";All party members in earshot are resurrected with 25..50% Health and 5..20% Energy.;3;38;20;9;0;25;0;30;0;0;0;0;0;0;0;
1595;"Fall Back!";"Fall Back!";For 4..10 seconds, all allies within earshot gain 5..15 Health per second while moving and move 33% faster.  "Fall Back!" ends on an ally affected by this shout when that ally successfully hits with an attack.;3;38;20;9;0;10;0;20;0;0;0;0;0;0;0;
1558;"Go for the Eyes!";"Go for the Eyes!";For 10 seconds, the next time each ally within earshot makes an attack, that attack has an additional 30..100% chance to critical.;3;38;20;9;0;0;0;0;4;0;0;0;0;0;0;
1774;Aggressive Refrain;Aggressive Refrain;For 5..25 seconds, you attack 25% faster but have -20 armor. This echo is reapplied every time a chant or shout ends on you.;3;40;14;9;0;25;2;20;0;0;0;0;0;0;0;
1566;Aria of Restoration;Aria of Restoration;For 10 seconds, the next time each party member within earshot uses a spell, that party member gains 30..90 Health.;3;39;13;9;0;10;1;20;0;0;0;0;0;0;0;
1562;Aria of Zeal;Aria of Zeal;For 10 seconds, the next time each ally within earshot uses a Spell, that ally gains 1..6 Energy.;3;39;13;9;0;10;2;20;0;0;0;0;0;0;0;
1564;Ballad of Restoration;Ballad of Restoration;For 10 seconds, the next time each party member within earshot takes damage, that party member gains 15..75 Health.;3;39;13;9;0;10;1;20;0;0;0;0;0;0;0;
1602;Stunning Strike;Stunning Strike;If this attack hits, you deal +5..30 damage. If it hits a foe suffering from a condition, that foe is also Dazed for 4..10 seconds.;3;37;12;9;0;0;0;0;10;0;1;0;0;0;0;
1576;Burning Refrain;Burning Refrain;For 20 seconds, if target non-Spirit ally hits a foe with more Health than that ally, that foe is set on Fire for 1..3 seconds. This Echo is reapplied every time a Chant or Shout ends on that ally.;3;40;14;9;0;10;1;10;0;0;0;0;0;0;0;
2208;Burning Shield;Burning Shield;For 3..9 seconds, while wielding a shield, the next attack skill used against you is blocked. If it was a melee attack, your attacker is set on fire for 1..6 seconds.;4;40;1;9;0;5;0;20;0;0;0;0;0;0;0;
2074;Chest Thumper;Chest Thumper;If this attack hits a foe with Cracked Armor, that foe suffers a Deep Wound for 5..20 seconds.;4;37;12;9;0;5;0;5;0;0;0;0;0;0;0;
1601;Vicious Attack;Vicious Attack;If this attack hits, you deal +5..20 damage. If you land a critical hit with this attack, target foe suffers from a Deep Wound for 5..15 seconds.;3;37;12;9;0;5;0;8;0;0;0;0;0;0;0;
1565;Chorus of Restoration;Chorus of Restoration;For 10 seconds, the next time each ally within earshot uses a shout or chant, that ally is healed for 30..90 Health.;3;39;13;9;0;0;1;5;4;0;0;0;0;0;0;
1574;Enduring Harmony;Enduring Harmony;For 10..35 seconds, chants and shouts last 50% longer on target non-spirit ally.;3;40;14;9;0;5;1;10;0;0;0;0;0;0;0;
1573;Awe;Awe; If this skill hits a knocked-down foe, that foe becomes Dazed for 5..15 seconds. Awe has half the normal range.;3;40;1;9;0;10;.75;10;0;0;0;0;0;0;0;
1583;Leader's Zeal;Leader's Zeal;For each nearby ally, you gain 2 Energy (maximum 8..12 Energy).;3;39;1;9;0;5;0;12;0;0;0;0;0;0;0;
1561;Zealous Anthem;Zealous Anthem;For 10 seconds, the next time each ally within earshot uses an attack skill, that ally gains 1..8 Energy.;3;39;13;9;0;10;1;20;0;0;0;0;0;0;0;
1569;Energizing Chorus;Energizing Chorus;For 10 seconds, the next Shout or Chant used by each ally within earshot costs 3..7 less Energy.;3;39;13;9;0;0;1;0;4;0;0;0;0;0;0;
1775;Energizing Finale;Energizing Finale;For 10..35 seconds, whenever a shout or chant ends on target non-spirit ally, that ally gains 1 Energy.;3;39;14;9;0;10;1;5;0;0;0;0;0;0;0;
1587;Angelic Bond;Angelic Bond;For 10 seconds, the next time an ally within earshot would take fatal damage, that damage is negated and that ally is healed for 20..200 Health. Angelic Bond ends on all other allies.;3;40;1;9;0;5;1;30;0;0;1;0;0;0;0;
1586;Angelic Protection;Angelic Protection;For 10 seconds, any time target other ally takes more than 250..100 damage per second, that ally is healed for any damage over that amount.;3;40;1;9;0;5;0;30;0;0;0;0;0;0;0;
1552;Wearying Spear;Wearying Spear;If this attack hits, you deal +10..40 damage. You are Weakened for 5 seconds.;3;37;12;9;0;0;0;0;3;0;0;0;0;0;0;
1599;"It's Just a Flesh Wound.";"It's Just a Flesh Wound.";Target other ally loses all conditions. If a condition was removed in this way, that ally moves 25% faster for 1..10 second[s].;3;39;20;9;0;5;0;2;0;0;1;0;0;0;0;
1577;Finale of Restoration;Finale of Restoration;For 10..35 seconds, whenever a chant or shout ends on target non-spirit ally, that ally is healed for 15..75 Health.;3;39;14;9;0;5;1;10;0;0;0;0;0;0;0;
1578;Mending Refrain;Mending Refrain;For 15 seconds, target non-spirit ally has +2..3 Health regeneration. This echo is reapplied every time a chant or shout ends on that ally.;3;39;14;9;0;10;1;8;0;0;0;0;0;0;0;
1771;Song of Restoration;Song of Restoration;For 10 seconds, the next time each party member within earshot uses a skill, that party member gains 45..110 Health.;3;39;13;9;0;10;1;20;0;0;1;0;0;0;0;
1581;Glowing Signet;Glowing Signet;If target foe is Burning, you gain 5..15 Energy.;3;40;21;9;0;0;.25;20;0;0;0;0;0;0;0;
1548;Cruel Spear;Cruel Spear;If this attack hits, you deal +1..31 damage. If it hits a non-moving target, you inflict a Deep Wound for 5..20 seconds.;3;37;12;9;0;0;0;0;7;0;1;0;0;0;0;
1556;Godspeed;Godspeed;For 5..20 seconds, all allies within earshot move 25% faster while under the effects of an enchantment.;3;38;20;9;0;10;0;30;0;0;0;0;0;0;0;
2075;Hasty Refrain;Hasty Refrain;For 3..11 seconds, target ally moves 25% faster. This echo is reapplied every time a chant or shout ends on that ally.;4;40;14;9;0;5;1;10;0;0;0;0;0;0;0;
2209;Holy Spear;Holy Spear;If this attack hits, you deal +5..20 damage. If it hits a summoned creature, all nearby foes take 15..90 holy damage, and are set on fire for 3 seconds.;4;37;12;9;0;0;0;0;4;0;0;0;0;0;0;
1777;Remedy Signet;Remedy Signet;You lose 1 condition.;3;-1;21;9;0;0;1;4;0;0;0;0;0;0;0;
1557;Anthem of Flame;Anthem of Flame;For 10 seconds, the next attack skill used by each party member within earshot also causes Burning for 1..3 second[s].;3;40;13;9;0;5;1;10;0;0;0;0;0;0;0;
1568;Anthem of Guidance;Anthem of Guidance;For 10 seconds, the next attack skill used by each party member within earshot cannot be blocked.;3;38;13;9;0;0;1;0;4;0;1;0;0;0;0;
2017;Anthem of Weariness;Anthem of Weariness;For 8 seconds, the next attack skill used by each ally within earshot also causes Weakness for 1..16 second[s].;4;38;13;9;0;5;1;10;0;0;0;0;0;0;0;
2018;Anthem of Disruption;Anthem of Disruption;For 1..10 seconds, the next attack skill used by each ally within earshot also interrupts an action.;4;38;13;9;0;10;1;15;0;0;0;0;0;0;0;
1553;Anthem of Fury;Anthem of Fury;For 10 seconds, all party members within earshot gain 1..4 strikes of adrenaline the next time they use an attack skill.;3;40;13;9;0;5;1;10;0;0;1;0;0;0;0;
1559;Anthem of Envy;Anthem of Envy;For 10 seconds, the next attack skill used by each ally within earshot deals +10..25 damage against foes with more than 50% Health.;3;38;13;9;0;0;1;0;6;0;0;0;0;0;0;
2207;Inspirational Speech;Inspirational Speech;You lose all adrenaline and target other ally gains 1..4 strikes of adrenaline.;4;39;1;9;0;5;0;20;0;0;0;0;0;0;0;
1580;Bladeturn Refrain;Bladeturn Refrain;For 20 seconds, target non-spirit ally has a 5..20% chance to block incoming attacks. This echo is reapplied every time a chant or shout ends on that ally.;3;38;14;9;0;5;1;8;0;0;0;0;0;0;0;
1769;Focused Anger;Focused Anger;For 45 seconds, you gain 0..150% more adrenaline.;3;40;1;9;0;10;0;60;0;0;1;0;0;0;0;
1567;Song of Concentration;Song of Concentration;For 10 seconds, the next skill used by each ally within earshot cannot be interrupted.;3;-1;13;9;0;0;2;5;8;0;0;0;0;0;0;
1570;Song of Purification;Song of Purification;For 20 seconds, the next 1..3 skill[s] used by each ally within earshot remove 1 condition from that ally.;3;39;13;9;0;0;2;0;5;0;1;0;0;0;0;
1546;Blazing Spear;Blazing Spear;If this attack hits, it deals +5..25 damage and sets target foe on Fire  for 1..3 second[s].;3;37;12;9;0;0;0;0;6;0;0;0;0;0;0;
1575;Blazing Finale;Blazing Finale;For 10..35 seconds, whenever a chant or shout ends on target non-spirit ally, all foes adjacent to that ally are set on Fire for 1..7 second[s].;3;40;14;9;0;5;1;8;0;0;0;0;0;0;0;
1772;Lyric of Purification;Lyric of Purification;For 5..20 seconds, the next time each ally within earshot uses a Signet, that ally loses 1 Condition.;3;39;13;9;0;5;1;20;0;0;0;0;0;0;0;
1563;Lyric of Zeal;Lyric of Zeal;For 10 seconds, the next time each ally within earshot uses a signet, that ally gains 1..8 Energy.;3;39;13;9;0;0;1;5;6;0;0;0;0;0;0;
1560;Song of Power;Song of Power;For 5..20 seconds, each ally within earshot gains 4 Energy regeneration until that ally uses a Skill.;3;39;13;9;0;25;1;30;0;0;0;0;0;0;0;
1547;Mighty Throw;Mighty Throw;Your spear moves three times faster. If it hits, you deal +10..40 damage.;3;37;12;9;0;0;3;0;2;0;0;0;0;0;0;
1770;Natural Temper;Natural Temper;For 4..10 seconds, you gain 33% more adrenaline while not under the effects of an Enchantment.;3;40;1;9;0;0;0;0;3;0;0;0;0;0;0;
1579;Purifying Finale;Purifying Finale;For 10..35 seconds, target non-spirit ally loses 1 condition whenever a chant or shout ends on that ally.;3;39;14;9;0;5;1;10;0;0;0;0;0;0;0;
1784;Swift Javelin;Swift Javelin;If this attack hits, you deal +5..20 damage. If you are under the effects of an enchantment, this spear flies twice as fast and cannot be blocked.;3;37;12;9;0;5;0;10;0;0;0;0;0;0;0;
1776;Signet of Aggression;Signet of Aggression;If you are under the effects of a shout or chant, you gain 2 strikes of adrenaline.;3;-1;21;9;0;0;1;5;0;0;0;0;0;0;0;
1585;Signet of Synergy;Signet of Synergy;Target other ally is healed for 40..100 Health. If you are not under the effects of an enchantment, you are also healed for 40..100 Health.;3;39;21;9;0;0;1;10;0;0;0;0;0;0;0;
1588;Cautery Signet;Cautery Signet;All party members lose all conditions. You are set on Fire   for 1 second for each condition removed in this way.;3;-1;21;9;0;0;2;15;0;0;1;0;0;0;0;
1778;Signet of Return;Signet of Return;Resurrect target party member with 5..15% Health and 1..4% Energy for each party member within earshot.;3;40;21;9;0;0;5;5;0;0;0;0;0;0;0;
2238;Spear of Redemption;Spear of Redemption;If this attack hits, you deal +5..20 damage. If it fails to hit, you lose one condition.;4;37;12;9;0;0;0;0;3;0;0;0;0;0;0;
1551;Spear of Lightning;Spear of Lightning;If this attack hits, it deals +8..20 lightning damage. This attack has 25% armor penetration.;3;37;12;9;0;5;0;6;0;0;0;0;0;0;0;
1783;Slayer's Spear;Slayer's Spear;If this attack hits, you deal +5..25 damage. If that foe has more Health than you, that foe suffers from a Deep Wound for 5..20 seconds.;3;37;12;9;0;10;0;4;0;0;0;0;0;0;0;
2210;Spear Swipe;Spear Swipe;If this attack hits, you deal +5..20 damage and target foe is Dazed for 4..10 seconds. This attack has melee range.;4;40;12;9;0;10;0;20;0;0;0;0;0;0;0;
1600;Barbed Spear;Barbed Spear;If this attack hits, your target begins Bleeding for 5..20 seconds.;3;37;12;9;0;0;0;0;2;0;0;0;0;0;0;
